ID,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
1404,2009-09-20,Cagliari,Inter,A,6,3.6,1.62,5.25,3.5,1.6,6.5,3.5,1.55,5.5,3.2,1.6,5,3.5,1.57,5,3.4,1.67
1405,2009-09-20,Catania,Lazio,D,2.9,3.1,2.5,2.5,3.15,2.6,2.8,3.1,2.5,2.75,3,2.38,2.7,3,2.38,2.7,3.2,2.4
1406,2009-09-20,Chievo,Genoa,H,2.9,3.1,2.5,2.75,3.1,2.4,2.8,3.1,2.5,2.6,3.1,2.4,2.7,3,2.38,2.6,3.1,2.5
1407,2009-09-20,Milan,Bologna,H,1.33,4.75,10,1.3,5,8,1.33,4.6,9,1.33,3.75,9,1.33,4,8,1.3,4.33,9.5
1408,2009-09-20,Parma,Palermo,H,2.38,3.1,3.1,2.25,3.15,2.95,2.4,3.1,2.95,2.25,3,2.88,2.3,3,2.8,2.3,3.1,2.8
1409,2009-09-20,Roma,Fiorentina,H,1.95,3.4,3.8,1.9,3.3,3.65,1.85,3.4,4,1.9,3,3.75,1.91,3.1,3.6,1.9,3.25,3.75
1410,2009-09-20,Sampdoria,Siena,H,1.67,3.4,6,1.6,3.35,5.55,1.65,3.4,5.4,1.57,3.25,5.5,1.57,3.5,5,1.67,3.3,5
1411,2009-09-23,Atalanta,Catania,D,1.8,3.4,4.75,1.8,3.2,4.25,1.85,3.4,4,1.83,3.3,4.5,1.8,3.3,4.8,1.75,3.3,4.33
1412,2009-09-23,Bari,Cagliari,A,2.1,3.1,3.75,2.05,3.1,3.45,2,3.2,3.7,2.1,3.1,3.75,2.1,3.1,3.75,2,3.1,3.6
1413,2009-09-23,Bologna,Livorno,H,2.15,3.1,3.6,2.05,3.1,3.45,2,3.2,3.7,2.1,3.1,3.75,2.2,3.1,3.5,2,3.2,3.4
1414,2009-09-23,Fiorentina,Sampdoria,H,2.1,3.1,3.75,2.05,3.05,3.5,2.1,3.25,3.4,2,3.2,4,2.2,3.1,3.5,2,3.1,3.6
1415,2009-09-23,Inter,Napoli,H,1.4,4.2,8.5,1.35,4.05,8.75,1.35,4.7,8,1.4,4.33,8,1.44,3.75,9,1.4,3.8,7.5
1416,2009-09-23,Lazio,Parma,A,1.91,3.2,4.33,1.85,3.15,4.05,1.85,3.4,4,1.91,3.2,4.33,2,3,4.33,1.85,3.25,3.8
1417,2009-09-23,Palermo,Roma,D,2.8,3.25,2.55,2.7,3.1,2.45,2.7,3.2,2.5,2.8,3.25,2.5,2.88,3.2,2.5,2.6,3.2,2.5
1418,2009-09-23,Siena,Chievo,D,2.4,3.1,3.1,2.3,3.15,2.85,2.1,3.25,3.4,2.38,3.1,3.1,2.4,3.1,3.1,2.25,3,3.1
1419,2009-09-23,Udinese,Milan,H,3.25,3.1,2.3,3.1,3.1,2.2,3.1,3.1,2.3,3.2,3.2,2.25,3.3,3.1,2.3,3,3.2,2.2
1420,2009-09-24,Genoa,Juventus,D,3.4,3.2,2.2,3.5,3.05,2.05,3.4,3.25,2.1,3.5,3.2,2.1,3.3,3.2,2.25,3.2,3.2,2.1
1421,2009-09-26,Livorno,Fiorentina,A,3.75,3.1,2.1,3.45,3.1,2.05,3.7,3.2,2,3,3,2.2,3.6,3.1,1.91,3,3.2,2.2
1422,2009-09-26,Sampdoria,Inter,H,3.8,3.3,2,3.95,3.25,1.85,3.6,3.3,2,4,3.2,1.8,4.2,3.3,1.73,3.6,3.25,1.9
1423,2009-09-27,Catania,Roma,D,4.33,3.25,1.91,3.9,3.2,1.87,3.6,3.3,2,3.75,3.2,1.83,4.2,3.25,1.73,4,3.1,1.85
1424,2009-09-27,Chievo,Atalanta,D,2.2,3.2,3.4,2.05,3,3.55,2.1,3.25,3.4,1.91,3.2,3.5,1.91,3.1,3.6,1.9,3.25,3.6
1425,2009-09-27,Juventus,Bologna,D,1.22,6,13,1.25,5,10,1.25,5,12,1.22,5,10,1.17,5.5,12,1.2,5.5,11
1426,2009-09-27,Lazio,Palermo,D,2.1,3.2,3.6,2.05,3,3.55,2.1,3.3,3.35,1.83,3.2,3.75,1.83,3.2,3.75,2.1,3.1,3.3
1427,2009-09-27,Milan,Bari,D,1.33,4.5,11,1.3,4.25,10,1.3,4.8,9.5,1.3,4.33,8,1.29,4.5,8,1.33,4.33,8
1428,2009-09-27,Napoli,Siena,H,1.67,3.4,6,1.65,3.25,5.25,1.7,3.5,4.9,1.67,3.2,5,1.62,3.3,5,1.67,3.3,5
1429,2009-09-27,Parma,Cagliari,A,1.91,3.2,4.33,1.9,3.05,4.05,1.75,3.4,4.7,1.83,3.2,3.75,1.8,3.1,4,1.8,3.2,4
1430,2009-09-27,Udinese,Genoa,H,2.25,3.2,3.3,2.25,3.1,3,2.1,3.25,3.4,2.2,3.1,2.9,2.1,3.1,3.1,2.2,3.2,3
1431,2009-10-03,Bari,Catania,D,2.05,3.2,3.8,1.95,3.1,3.75,2.05,3.1,3.7,1.83,3,4,1.95,3.1,3.5,2,3,3.75
1432,2009-10-03,Inter,Udinese,H,1.44,4.2,7.5,1.4,3.7,8.5,1.45,4,7,1.4,3.75,7,1.36,4,7,1.44,3.75,7
1433,2009-10-04,Atalanta,Milan,D,3.5,3,2.25,3.15,3.15,2.15,3.4,3.25,2.1,3.2,3.2,2,3.2,3.2,2,3.5,3.2,2
1434,2009-10-04,Bologna,Genoa,A,3,3.2,2.4,2.85,3.05,2.35,2.95,3.1,2.4,2.6,3,2.5,2.62,3.2,2.3,3,3,2.3
1435,2009-10-04,Cagliari,Chievo,A,2.1,3.1,3.75,2.15,3.05,3.25,2.1,3.1,3.6,2,3,3.5,2,3.2,3.2,2.1,3,3.4
1436,2009-10-04,Fiorentina,Lazio,D,1.85,3.3,4.5,1.8,3.1,4.45,1.8,3.4,4.3,1.67,3.3,4.5,1.73,3.25,4.2,1.8,3.3,4
1437,2009-10-04,Palermo,Juventus,H,3.8,3.3,2,3.95,3.1,1.9,3.6,3.3,2,3.5,3.2,1.91,3.4,3.25,1.91,3.5,3.1,2
1438,2009-10-04,Roma,Napoli,H,1.7,3.4,5.5,1.7,3.3,4.7,1.7,3.5,4.9,1.67,3.2,5,1.62,3.4,4.8,1.7,3.3,4.5
1439,2009-10-04,Sampdoria,Parma,D,1.65,3.6,5.5,1.65,3.4,4.9,1.65,3.5,5.3,1.62,3.25,5,1.57,3.5,5,1.57,3.4,5.5
1440,2009-10-04,Siena,Livorno,D,2,3.2,4,2,3.05,3.65,2,3.1,3.8,2,3.2,3.2,1.91,3.2,3.5,1.9,3.1,4
1441,2009-10-17,Genoa,Inter,A,3.25,3.2,2.25,3.25,3.1,2.2,3.2,3.2,2.2,3.2,3,2.1,2.88,3.1,2.2,3.1,3.2,2.1
1442,2009-10-17,Juventus,Fiorentina,D,1.73,3.4,5.25,1.7,3.4,5,1.7,3.5,4.9,1.67,3.2,5,1.67,3.3,4.5,1.7,3.25,5
1443,2009-10-18,Catania,Cagliari,H,2.4,3.1,3.1,2.45,3.1,2.85,2.2,3.2,3.2,2.38,3,2.75,2.38,2.88,2.8,2.38,3,2.9
1444,2009-10-18,Chievo,Bari,A,2,3.1,4.1,2.05,3,3.8,2.1,3.15,3.5,2,3,3.5,1.91,3,3.75,2,3,3.75
1445,2009-10-18,Lazio,Sampdoria,D,2.4,3.1,3.1,2.3,3.25,2.95,2.35,3.2,2.9,2.25,3,2.88,2.25,3.1,2.8,2.38,3.1,2.8
1446,2009-10-18,Livorno,Palermo,A,3.1,3.1,2.4,3,3.05,2.4,3,3.2,2.3,2.75,3,2.38,2.8,3,2.3,3,3.1,2.25
1447,2009-10-18,Milan,Roma,H,2.1,3.3,3.5,2.15,3.1,3.4,2,3.3,3.6,2,3,3.5,2,3.2,3.2,2.1,3.1,3.3
1448,2009-10-18,Napoli,Bologna,H,1.55,3.75,6.5,1.57,3.5,6.25,1.6,3.5,5.8,1.57,3.25,5.5,1.5,3.4,6,1.5,3.5,6
1449,2009-10-18,Parma,Siena,H,1.95,3.2,4.2,1.9,3.2,4.1,1.85,3.4,4,1.83,3,4,1.83,3.2,3.75,1.9,3.1,3.8
1450,2009-10-18,Udinese,Atalanta,A,1.67,3.5,5.5,1.65,3.4,5.45,1.6,3.5,5.7,1.67,3.2,5,1.67,3.3,4.5,1.6,3.4,5
1451,2009-10-24,Inter,Catania,H,1.22,5.5,15,1.25,5.75,13,1.22,5.3,13,1.25,4.5,10,1.2,5,11,1.2,5,12
1452,2009-10-24,Sampdoria,Bologna,H,1.53,3.75,7,1.55,3.5,6.5,1.6,3.5,5.8,1.57,3.25,5.5,1.5,3.4,6,1.44,3.6,7
1453,2009-10-25,Atalanta,Parma,H,2.1,3.1,3.75,2.1,3.15,3.5,2.1,3.25,3.4,2,3,3.5,1.95,3.1,3.5,2,3.2,3.4
1454,2009-10-25,Bari,Lazio,H,2.63,3,2.88,2.55,3,2.8,2.5,3.1,2.8,2.38,2.8,2.88,2.5,2.9,2.62,2.5,3.1,2.62
1455,2009-10-25,Cagliari,Genoa,H,2.75,3,2.75,2.6,3.2,2.6,2.6,3.2,2.6,2.38,3,2.75,2.5,2.9,2.62,2.5,3.1,2.6
1456,2009-10-25,Chievo,Milan,A,4,3.1,2,4,3.2,2.05,3.6,3.3,2,3.5,3.2,1.91,3.4,3.2,1.95,3.5,3.2,2
1457,2009-10-25,Fiorentina,Napoli,A,1.75,3.4,5,1.7,3.35,5.05,1.8,3.4,4.3,1.67,3.2,5,1.7,3.3,4.33,1.8,3.25,4.33
1458,2009-10-25,Palermo,Udinese,H,2.1,3.1,3.75,2.05,3.2,3.55,2,3.3,3.6,1.91,3.2,3.5,2,3.2,3.2,2,3.2,3.4
1459,2009-10-25,Roma,Livorno,A,1.33,4.75,10,1.35,4.25,9.5,1.35,4.7,8,1.33,3.75,9,1.3,4.33,8,1.36,4,8
1460,2009-10-25,Siena,Juventus,A,7,3.5,1.57,6.25,3.5,1.65,5.5,3.4,1.65,5.5,3.25,1.57,5.5,3.5,1.53,5.5,3.4,1.6
1461,2009-10-28,Bologna,Siena,H,2.3,3.1,3.3,2.2,3.15,3.2,2.2,3.1,3.3,2,3,3.5,2.25,3.1,3.4,2.25,3.1,3
1462,2009-10-28,Catania,Chievo,A,2.25,3.1,3.4,2.25,3,3.3,2.1,3.25,3.4,2.2,3,3,2.25,3.1,3.4,2.25,3,3.1
1463,2009-10-28,Genoa,Fiorentina,H,2.4,3.2,3,2.35,3.2,2.9,2.5,3.1,2.8,2.3,3,2.8,2.5,3.1,2.9,2.25,3.1,3
1464,2009-10-28,Juventus,Sampdoria,H,1.75,3.4,5,1.75,3.4,4.65,1.75,3.4,4.8,1.62,3.3,5,1.73,3.4,5.25,1.67,3.3,5
1465,2009-10-28,Lazio,Cagliari,A,1.8,3.4,4.75,1.75,3.25,4.9,1.85,3.3,4.2,1.73,3.2,4.33,1.75,3.4,5,1.75,3.3,4.5
1466,2009-10-28,Livorno,Atalanta,H,2.4,3.1,3.1,2.35,3.05,3.05,2.4,3.2,2.85,2.25,3,2.88,2.37,3.1,3.1,2.25,3.1,3
1467,2009-10-28,Napoli,Milan,D,2.88,3.2,2.5,2.8,3.15,2.45,2.85,3.2,2.4,2.75,3,2.38,2.9,3.1,2.5,2.62,3.2,2.4
1468,2009-10-28,Parma,Bari,H,2.1,3.2,3.6,2.05,3.05,3.75,2.1,3.2,3.45,1.91,2.88,4,2.05,3.2,3.75,1.9,3.1,3.75
1469,2009-10-28,Udinese,Roma,H,2.5,3.2,2.88,2.35,3.2,2.9,2.5,3.2,2.7,2.5,3.2,2.5,2.5,3.1,2.9,2.3,3.2,2.75
1470,2009-10-29,Inter,Palermo,H,1.44,4,8,1.45,3.7,8,1.45,4,7,1.36,3.75,8,1.44,4,8,1.36,4,8
1471,2009-10-31,Juventus,Napoli,A,1.53,3.75,7,1.52,3.65,6.55,1.57,3.6,6,1.5,3.5,6,1.5,3.4,6,1.5,3.5,6.5
1472,2009-10-31,Milan,Parma,H,1.53,3.8,6.5,1.52,3.85,6,1.5,3.8,6.7,1.44,3.6,6.5,1.4,3.75,7,1.5,3.5,6.5
1473,2009-11-01,Cagliari,Atalanta,H,2.1,3.1,3.8,2.1,3.1,3.55,2.1,3.25,3.4,2.1,3,3.2,2.05,3.2,3.1,2,3.2,3.4
1474,2009-11-01,Chievo,Udinese,D,2.5,3.1,2.9,2.4,3.1,2.9,2.4,3.2,2.85,2.38,3,2.75,2.38,3.1,2.62,2.3,3.2,2.8
1475,2009-11-01,Fiorentina,Catania,H,1.44,4,8,1.48,3.7,7.35,1.45,4,7,1.44,3.5,7,1.44,3.6,6.5,1.4,3.75,8
1476,2009-11-01,Livorno,Inter,A,6,3.8,1.57,5.65,3.55,1.6,6,3.7,1.55,5.5,3.5,1.53,6,3.75,1.44,5.5,3.4,1.6
1477,2009-11-01,Palermo,Genoa,D,2.05,3.1,4,2.12,3.2,3.35,1.9,3.35,3.8,2,3,3.5,2.05,3.2,3.1,2,3.2,3.4
1478,2009-11-01,Roma,Bologna,H,1.67,3.5,5.5,1.6,3.45,5.9,1.6,3.6,5.6,1.5,3.5,6,1.5,3.4,6,1.67,3.5,4.5
1479,2009-11-01,Sampdoria,Bari,D,1.67,3.5,5.5,1.65,3.4,5.45,1.6,3.6,5.6,1.62,3.3,5,1.53,3.5,5.5,1.67,3.5,4.5
1480,2009-11-01,Siena,Lazio,D,2.75,3.1,2.63,2.6,3.1,2.65,2.5,3.15,2.75,2.6,3,2.5,2.5,2.9,2.62,2.6,3,2.6
1481,2009-11-07,Atalanta,Juventus,A,4.33,3.4,1.85,4.55,3.25,1.8,4.3,3.4,1.8,4,3.2,1.8,4.2,3.25,1.73,4.33,3.25,1.8
1482,2009-11-07,Catania,Napoli,D,3.4,3.1,2.25,3.22,3.2,2.17,3,3.2,2.3,2.8,3.1,2.25,3.1,3.1,2.1,3.25,3.1,2.1
1483,2009-11-08,Bari,Livorno,H,1.85,3.3,4.5,1.85,3.1,4.55,1.85,3.3,4.2,1.8,3,4.33,1.8,3.1,4,1.8,3.25,4.33
1484,2009-11-08,Bologna,Palermo,H,2.7,3.1,2.7,2.65,3,2.7,2.6,3.1,2.65,2.4,3.1,2.62,2.5,2.9,2.62,2.6,3.1,2.6
1485,2009-11-08,Cagliari,Sampdoria,H,2.4,3.1,3.1,2.35,3.15,2.95,2.4,3.2,2.85,2.25,3,2.88,2.3,3,2.8,2.3,3.1,2.9
1486,2009-11-08,Genoa,Siena,H,1.65,3.6,5.5,1.65,3.4,5.45,1.65,3.4,5.5,1.62,3.25,5,1.61,3.3,5,1.67,3.4,4.5
1487,2009-11-08,Inter,Roma,D,1.62,3.75,5.5,1.6,3.5,5.75,1.6,3.5,5.8,1.57,3.5,5,1.53,3.5,5.5,1.6,3.5,5
1488,2009-11-08,Lazio,Milan,A,3.6,3.25,2.1,3.4,3.1,2.15,3.2,3.2,2.2,3,3,2.2,3.1,3.1,2.1,3.2,3.2,2.1
1489,2009-11-08,Parma,Chievo,H,2.05,3.2,3.8,2,3.15,3.8,2,3.2,3.7,1.91,3.2,3.5,2,3.1,3.3,2,3.1,3.5
1490,2009-11-08,Udinese,Fiorentina,A,2.45,3.2,2.9,2.45,3.05,2.9,2.5,3.2,2.7,2.38,3,2.75,2.37,2.87,2.8,2.3,3.1,2.9
1491,2009-11-21,Bologna,Inter,A,5.5,3.5,1.67,5.5,3.55,1.7,4.7,3.4,1.75,4.5,3.3,1.67,5,3.4,1.67,5,3.4,1.7
1492,2009-11-21,Fiorentina,Parma,A,1.7,3.4,5.5,1.72,3.4,5.75,1.75,3.4,4.7,1.62,3.25,5,1.67,3.4,5,1.67,3.3,5.5
1493,2009-11-22,Juventus,Udinese,H,1.44,4,8,1.5,3.9,7.75,1.5,3.8,6.7,1.44,3.6,6.5,1.4,4.2,7.5,1.44,4,6.75
1494,2009-11-22,Livorno,Genoa,H,3.2,3,2.4,3.05,3.05,2.35,2.8,3.1,2.5,2.75,3,2.38,3,3,2.3,2.9,3.25,2.38
1495,2009-11-22,Milan,Cagliari,H,1.5,3.75,7.5,1.45,3.95,7.05,1.45,3.8,7.5,1.44,3.6,6.5,1.44,3.75,7.5,1.44,3.75,8
1496,2009-11-22,Napoli,Lazio,D,1.83,3.3,4.75,1.85,3.3,4.15,1.8,3.4,4.3,1.8,3.2,4,1.83,3.3,4.2,1.85,3.25,4.33
1497,2009-11-22,Palermo,Catania,D,1.73,3.4,5.25,1.65,3.5,5.2,1.7,3.4,5,1.62,3.25,5,1.67,3.4,5.2,1.7,3.4,5
1498,2009-11-22,Roma,Bari,H,1.67,3.5,5.5,1.65,3.4,5.45,1.7,3.4,5,1.62,3.25,5,1.61,3.5,5.5,1.67,3.5,5
1499,2009-11-22,Sampdoria,Chievo,H,1.73,3.4,5.25,1.75,3.3,4.8,1.75,3.4,4.7,1.7,3,5,1.7,3.3,5,1.7,3.4,5
1500,2009-11-22,Siena,Atalanta,A,2.4,3,3.2,2.35,3.05,3.05,2.4,3.1,2.95,2.25,3,2.88,2.3,2.87,3.25,2.25,3.1,3.2
1501,2009-11-28,Genoa,Sampdoria,H,2.3,3.2,3.2,2.4,3.1,2.9,2.4,3.05,3,2.25,3,2.88,2.25,3.15,3,2.25,3.1,3.2
1502,2009-11-28,Udinese,Livorno,H,1.65,3.6,5.5,1.68,3.4,5.2,1.7,3.4,5.1,1.67,3.2,5,1.7,3.3,5,1.7,3.3,5.25
1503,2009-11-29,Atalanta,Roma,A,3.4,3.25,2.15,3.1,3.25,2.2,3.2,3.2,2.2,3,3.2,2.1,3,3.25,2.2,3.25,3.1,2.2
1504,2009-11-29,Bari,Siena,H,1.75,3.3,5,1.8,3.25,4.55,1.8,3.3,4.5,1.73,3.1,4.5,1.73,3.3,4.75,1.75,3.25,5
1505,2009-11-29,Cagliari,Juventus,H,4,3.4,1.91,3.95,3.3,1.9,3.9,3.3,1.9,4,3.2,1.8,3.75,3.25,1.91,3.75,3.2,1.91
1506,2009-11-29,Catania,Milan,A,4.33,3.4,1.85,4.45,3.3,1.8,4.3,3.4,1.8,4.33,3.2,1.73,4.33,3.25,1.8,4.5,3.3,1.8
1507,2009-11-29,Chievo,Palermo,H,2.3,3.2,3.2,2.4,3.05,2.95,2.3,3.2,3,2.25,3,2.88,2.3,3.1,3,2.25,3.1,3.2
1508,2009-11-29,Inter,Fiorentina,H,1.57,3.75,6,1.55,3.5,6.5,1.55,3.6,6.2,1.53,3.5,5.5,1.5,3.6,6.5,1.57,3.6,6
1509,2009-11-29,Lazio,Bologna,D,1.67,3.6,5.25,1.68,3.35,5.25,1.75,3.4,4.8,1.73,3.1,4.5,1.67,3.4,5,1.73,3.3,5
1510,2009-11-29,Parma,Napoli,D,2.4,3.2,3,2.35,3.2,2.9,2.3,3.2,3,2.1,3,3.2,2.25,3.15,3,2.25,3.1,3.2
1511,2009-12-05,Juventus,Inter,H,2.65,3.1,2.75,2.6,3.1,2.65,2.5,3.1,2.8,2.5,3,2.6,2.6,3,2.7,2.4,3,2.75
1512,2009-12-05,Milan,Sampdoria,H,1.57,3.7,6.25,1.6,3.45,5.9,1.6,3.6,5.6,1.57,3.5,5,1.57,3.4,6,1.57,3.5,5.5
1513,2009-12-06,Bologna,Udinese,H,2.5,3.2,2.88,2.55,3.1,2.72,2.6,3.1,2.65,2.38,3,2.75,2.5,3,2.8,2.25,3.1,2.9
1514,2009-12-06,Fiorentina,Atalanta,H,1.55,3.6,7,1.52,3.55,6.9,1.55,3.7,6,1.44,3.6,6.5,1.53,3.5,6.5,1.57,3.5,5.5
1515,2009-12-06,Genoa,Parma,D,1.91,3.2,4.33,1.9,3.25,4,1.85,3.3,4.2,1.83,3.2,3.75,1.85,3.2,4.2,1.9,3.2,3.75
1516,2009-12-06,Livorno,Chievo,A,2.4,3.1,3.1,2.4,3.05,2.95,2.4,3.1,2.95,2.25,3,2.88,2.4,3,2.9,2.3,3,3
1517,2009-12-06,Napoli,Bari,H,1.8,3.5,4.5,1.75,3.3,4.8,1.8,3.3,4.5,1.8,3.2,4,1.8,3.2,4.5,1.8,3.1,4.33
1518,2009-12-06,Palermo,Cagliari,H,2.1,3.1,3.75,2.1,3.1,3.5,2.1,3.2,3.45,2,3.2,3.2,2.1,3.1,3.4,2,3.2,3.4
1519,2009-12-06,Roma,Lazio,H,1.83,3.25,4.75,1.85,3.25,4.25,1.85,3.3,4.2,1.8,3.2,4,1.83,3.1,4.5,1.75,3.1,4.33
1520,2009-12-06,Siena,Catania,H,2.2,3.1,3.5,2.2,3.05,3.35,2.3,3.1,3.1,2.2,3.2,2.8,2.15,3.1,3.3,2.1,3.1,3.3
1521,2009-12-12,Bari,Juventus,H,4.33,3.25,1.91,4,3.3,2,3.9,3.3,1.9,4,3,1.83,3.75,3.2,1.95,4.33,3.25,1.83
1522,2009-12-12,Cagliari,Napoli,D,2.38,3,3.25,2.3,3.05,3.15,2.2,3.2,3.2,2.25,3,2.88,2.25,3.1,3.05,2.25,3,3.25
1523,2009-12-13,Atalanta,Inter,D,6,3.5,1.65,5.75,3.65,1.65,5.3,3.5,1.65,5,3.25,1.62,5.5,3.4,1.61,6,3.6,1.57
1524,2009-12-13,Catania,Livorno,A,1.91,3.2,4.33,1.95,3.2,3.9,1.9,3.3,3.9,1.83,3,4,1.83,3.25,4.2,1.83,3.25,4.5
1525,2009-12-13,Chievo,Fiorentina,H,3,3,2.5,2.85,3,2.5,2.95,3.1,2.4,2.6,3,2.5,3,3,2.2,3,3,2.38
1526,2009-12-13,Lazio,Genoa,H,2.25,3.1,3.4,2.3,3.2,3.3,2.3,3.2,3,2.2,3,3,2.3,3,3,2.2,3,3.4
1527,2009-12-13,Milan,Palermo,A,1.44,4.2,7.5,1.45,3.85,7.4,1.45,4,7,1.36,3.75,8,1.5,3.6,6.8,1.44,4,7.5
1528,2009-12-13,Parma,Bologna,H,1.8,3.4,4.75,1.77,3.2,4.9,1.85,3.3,4.1,1.73,3.2,4.33,1.73,3.3,4.75,1.73,3.4,4.75
1529,2009-12-13,Sampdoria,Roma,D,2.5,3.2,2.88,2.55,3.3,2.8,2.6,3.2,2.6,2.5,3.2,2.5,2.5,3,2.75,2.5,3,2.88
1530,2009-12-13,Siena,Udinese,H,2.63,3,2.88,2.65,3,2.7,2.55,3.1,2.7,2.5,3.2,2.5,2.5,3,2.75,2.5,3,2.88
1531,2009-12-20,Inter,Lazio,H,1.4,4.33,8.5,1.4,4.4,9,1.4,4.3,7.5,1.4,3.75,7,1.33,4.33,8.5,1.4,4,9
1532,2009-12-20,Juventus,Catania,A,1.33,4.75,10,1.32,5.15,10,1.3,4.8,9.5,1.3,4,9,1.3,4.5,10,1.3,4.75,10
1533,2009-12-20,Livorno,Sampdoria,H,2.88,3,2.63,2.75,3.05,2.55,2.65,3.1,2.6,2.5,3,2.6,2.7,3,2.55,2.88,3,2.5
1534,2009-12-20,Napoli,Chievo,H,1.91,3.25,4.33,1.8,3.2,4.65,1.8,3.4,4.3,1.73,3.2,4.33,1.85,3.25,4,1.83,3.25,4.5
1535,2009-12-20,Palermo,Siena,H,1.62,3.6,6,1.6,3.45,5.9,1.7,3.5,4.9,1.5,3.5,6,1.6,3.4,5.7,1.57,3.6,6
1536,2009-12-20,Roma,Parma,H,1.73,3.6,4.75,1.7,3.4,4.95,1.7,3.5,4.9,1.57,3.5,5,1.67,3.4,5,1.67,3.6,5
1537,2010-01-06,Atalanta,Napoli,A,2.63,3,2.88,2.55,3.15,2.7,2.65,3.1,2.65,2.62,2.88,2.5,2.62,3.1,2.75,2.62,3.2,2.62
1538,2010-01-06,Bari,Udinese,H,2.2,3.1,3.5,2.2,3.2,3.15,2.1,3.25,3.4,2,3,3.5,2.2,3.2,3.4,2.1,3.2,3.5
1539,2010-01-06,Cagliari,Roma,D,3,3.2,2.4,2.8,3.25,2.4,3,3.2,2.3,2.88,3,2.25,3,3.2,2.4,3,3.2,2.3
1540,2010-01-06,Catania,Bologna,H,2,3.2,4,1.95,3.25,3.8,2,3.3,3.6,2,3.2,3.2,1.95,3.25,4.1,1.91,3.2,4
1541,2010-01-06,Chievo,Inter,A,4.5,3.4,1.83,4.55,3.35,1.77,3.9,3.3,1.9,4.33,3.2,1.73,4.5,3.3,1.85,4.5,3.25,1.83
1542,2010-01-06,Lazio,Livorno,H,1.67,3.5,5.5,1.7,3.35,5.15,1.75,3.5,4.6,1.73,3.2,4.33,1.7,3.4,5.5,1.67,3.4,5.5
1543,2010-01-06,Milan,Genoa,H,1.57,3.75,6,1.55,3.7,5.9,1.55,3.7,6,1.5,3.5,6,1.57,3.75,6,1.53,3.75,6.5
1544,2010-01-06,Parma,Juventus,A,3.1,3.1,2.4,3.35,3.25,2.1,2.95,3.1,2.4,2.75,3,2.38,3.1,3.1,2.38,3,3,2.38
1545,2010-01-06,Sampdoria,Palermo,D,2.2,3.2,3.4,2.12,3.25,3.3,2.2,3.2,3.2,2.1,3,3.2,2.2,3.2,3.4,2.1,3.2,3.5
1546,2010-01-06,Siena,Fiorentina,A,3.4,3.2,2.2,3.7,3.2,2,3.2,3.2,2.2,3.2,3,2.1,3.5,3.1,2.2,3.25,3.2,2.2
1547,2010-01-09,Inter,Siena,H,1.2,6,15,1.2,6.25,11,1.22,5.3,13,1.17,5.5,12,1.2,5.5,12,1.22,5,17
1548,2010-01-09,Roma,Chievo,H,1.57,3.6,6.5,1.55,3.8,5.75,1.6,3.6,5.6,1.5,3.5,6,1.53,3.6,6,1.57,3.6,6
1549,2010-01-10,Bologna,Cagliari,A,2.35,3.2,3.1,2.4,3.2,2.85,2.3,3.2,3,2.25,3,2.88,2.37,3,2.9,2.38,3,3
1550,2010-01-10,Fiorentina,Bari,H,1.65,3.5,6,1.7,3.45,4.85,1.65,3.4,5.5,1.67,3.1,5,1.73,3.3,4.8,1.62,3.6,5.5
1551,2010-01-10,Genoa,Catania,H,1.65,3.5,6,1.6,3.5,5.75,1.7,3.4,5.1,1.67,3.1,5,1.6,3.5,5.5,1.67,3.4,5.5
1552,2010-01-10,Juventus,Milan,A,2.5,3.2,2.9,2.35,3.15,2.95,2.3,3.2,3,2.25,3,2.88,2.3,3.1,3,2.38,3,3
1553,2010-01-10,Livorno,Parma,H,2.75,3.1,2.63,2.6,3.1,2.65,2.5,3.1,2.8,2.4,3,2.7,2.6,3,2.62,2.75,3,2.62
1554,2010-01-10,Napoli,Sampdoria,H,1.91,3.3,4.2,1.8,3.25,4.6,1.75,3.5,4.6,1.8,3.2,4,1.8,3.5,4,1.83,3.25,4.5
1555,2010-01-10,Palermo,Atalanta,H,1.7,3.5,5.5,1.65,3.5,5.25,1.75,3.5,4.6,1.67,3.3,4.5,1.73,3.4,4.5,1.73,3.4,5
1556,2010-01-10,Udinese,Lazio,D,2.2,3.25,3.3,2.2,3.25,3.1,2.1,3.25,3.4,2.1,3,3.2,2.15,3.2,3.2,2.2,3,3.4
1557,2010-01-16,Bari,Inter,D,4.33,3.25,1.91,3.95,3.3,1.9,3.9,3.3,1.9,3.75,3.2,1.83,3.75,3.25,1.91,4,3.2,1.91
1558,2010-01-16,Cagliari,Livorno,H,1.83,3,5.5,1.8,3.1,4.85,1.8,3.3,4.5,1.73,3.2,4.33,1.75,3.25,4.6,1.73,3.25,5
1559,2010-01-17,Atalanta,Lazio,H,2.5,3.1,2.9,2.58,3,2.75,2.5,3,2.9,2.5,3,2.6,2.5,3,2.8,2.5,3,2.88
1560,2010-01-17,Chievo,Juventus,H,3.5,3.25,2.1,3.6,3.15,2.05,3.2,3.2,2.2,3,3,2.2,3.25,3.1,2.15,3.6,3,2.1
